Time,P_grid,P_charge,P_discharge,Battery_SoC,Cost
32674,18.0109439483224,3.67066795592151,2.85881302265781,3.33667071482766,1.80109439483224
32675,37.6106884955511,4.00820064152349,3.33667071482766,3.63217636129849,3.7610688495551106
32676,16.3997816068132,3.90975360822292,3.57903598700244,3.57903598700244,1.63997816068132
32677,15.6255369821464,3.53002933692069,3.37740290472987,3.37740290472987,1.5625536982146402
32678,17.5164791357021,3.15030506561847,3.1034272211354,3.1034272211354,1.7516479135702099
32679,13.7533234462578,4.78171304602803,3.1034272211354,4.37928911893003,1.3753323446257801
32680,7.39166462396035,8.14297604014773,4.37928911893003,7.50533833714402,0.739166462396035
32681,11.4881141149249,6.483440335938,6.65711606331839,6.65711606331839,1.1488114114924899
32682,6.17567138931693,11.1807702105655,5.18461628892918,11.8213569329039,0.617567138931693
32683,0.0,15.6530782947917,11.8213569329039,14.248247699373,0.0
32684,46.3939887902127,13.9513510048818,13.3984254340052,13.3984254340052,4.639398879021271
32685,13.3511361984801,14.3873307237843,13.1861898156514,13.1861898156514,1.33511361984801
32686,0.0,16.7922511086984,6.69754755498315,22.0887783110379,0.0
32687,0.0,18.0720625416059,8.64364713425353,30.1586617947704,0.0
32688,0.0,18.423659089108,11.0193931295474,36.0617767404257,0.0
32689,0.0,16.6938040753979,1.91280787336235,49.9074086400933,0.0
32690,0.0,20.2519611361187,0.0,69.146771719406,0.0
32691,0.0,17.5938912370031,0.0,85.860968394559,0.0
32692,0.0,13.9232232810816,0.0,99.0880305115865,0.0
32693,0.0,11.5183028961675,23.6352583078929,85.1511989914794,0.0
32694,0.0,9.39465974925507,40.0281033361658,51.9412801362551,0.0
32695,1.23221809747911,9.32434043975466,29.6202222442672,29.6202222442672,0.123221809747911
32696,17.0410110384512,8.63521120665062,18.42691756208,18.42691756208,1.70410110384512
32697,37.6004937221134,8.10078445444748,12.7264254636486,12.7264254636486,3.76004937221134
32698,27.7800743763267,7.03193095004122,9.45457531942482,9.45457531942482,2.77800743763267
32699,16.6926344440158,7.93201811164649,8.27717584575105,8.27717584575105,1.66926344440158
32700,11.5630476552646,9.52123450635581,8.27717584575105,8.60953194705112,1.1563047655264602
32701,17.5631859872537,8.26955079724847,8.02170509959759,8.02170509959759,1.75631859872537
32702,18.1734306852991,5.93494972183479,6.65482665055057,6.65482665055057,1.81734306852991
32703,21.4759610911333,3.64254023212135,4.92793737308336,4.92793737308336,2.14759610911333
32704,22.3252236731255,2.78464465621632,3.68958067008432,3.68958067008432,2.23252236731255
32705,25.8206341492881,1.88455749461105,2.66969988485465,2.66969988485465,2.58206341492881
32706,50.9837453803011,1.1251089520066,1.82134652297327,1.82134652297327,5.098374538030111
32707,48.3986505395642,0.618809923603628,1.17372059121891,1.17372059121891,4.83986505395642
32708,44.6854904344198,0.0703193095004123,0.604357814606199,0.604357814606199,4.46854904344198
32709,44.2084726457734,0.0,0.294430730192764,0.294430730192764,4.42084726457734
32710,45.5156359192297,0.0,0.143440612145193,0.143440612145193,4.55156359192297
32711,45.4843309317777,0.0,0.0698813238656067,0.0698813238656067,4.54843309317777
32712,46.2552864119861,0.0,0.0340447475242699,0.0340447475242699,4.62552864119861
32713,46.749818615034,0.0,0.0165859026400289,0.0165859026400289,4.6749818615034
32714,38.3349899272153,0.0,0.0080803115425782,0.0080803115425782,3.83349899272153
32715,35.7549756423157,0.0,0.00393656203356374,0.00393656203356374,3.5754975642315703
32716,26.5972960522968,0.0,0.00191781227276182,0.00191781227276182,2.65972960522968
32717,27.2238203468739,0.0,0.000934318799550631,0.000934318799550631,2.7223820346873904
32718,28.0041430020917,0.0,0.000455180953627231,0.000455180953627231,2.80041430020917
32719,28.6663898422728,0.0,0.000221754823561984,0.000221754823561984,2.86663898422728
32720,26.2599865551106,0.0,0.000108034401222505,0.000108034401222505,2.62599865551106
32721,27.1022434478006,0.0,5.2632144185323e-05,5.2632144185323e-05,2.7102243447800602
32722,28.6034495813722,0.0,2.56413010133625e-05,2.56413010133625e-05,2.8603449581372202
32723,28.1921230940638,0.0,1.24919158783048e-05,1.24919158783048e-05,2.81921230940638
32724,27.3313311929047,0.0,6.08580517148183e-06,6.08580517148183e-06,2.73313311929047
32725,27.346464868092,0.0,2.96487944251679e-06,2.96487944251679e-06,2.7346464868092
32726,26.2849559475918,0.0,1.44442844635433e-06,1.44442844635433e-06,2.62849559475918
32727,26.4948784861764,0.0,7.03695909762368e-07,7.03695909762368e-07,2.6494878486176403
32728,27.5379162689452,0.0,3.42826212448333e-07,3.42826212448333e-07,2.75379162689452
32729,26.8471014470983,0.0,1.67017898372265e-07,1.67017898372265e-07,2.6847101447098303
32730,28.8694399553781,0.0,8.13676940787957e-08,8.13676940787957e-08,2.88694399553781
32731,28.0245492192941,0.0,3.96406714742851e-08,3.96406714742851e-08,2.80245492192941
32732,21.62614739856,0.0,3.76586379005708e-08,0.0,2.162614739856
32733,22.1422521404458,0.0,0.0,0.0,2.21422521404458
32734,7.09550304138866,0.0,0.0,0.0,0.7095503041388661
32735,18.4562402092728,0.0,0.0,0.0,1.84562402092728
32736,21.4311621601914,0.0,0.0,0.0,2.14311621601914
32737,30.1657960677727,0.0,0.0,0.0,3.0165796067772703
32738,43.4098602500515,0.0,0.0,0.0,4.34098602500515
32739,44.6579731983229,0.0,0.0,0.0,4.46579731983229
32740,45.0937773743905,0.0,0.0,0.0,4.50937773743905
32741,38.4129043424038,0.0,0.0,0.0,3.84129043424038
32742,38.4959785810745,0.0,0.0,0.0,3.8495978581074506
32743,41.9893825400081,0.0,0.0,0.0,4.198938254000811
32744,41.9435387674982,0.0,0.0,0.0,4.19435387674982
32745,19.8883206962687,0.0,0.0,0.0,1.98883206962687
32746,19.5893288912092,0.0,0.0,0.0,1.95893288912092
32747,39.8525277263358,0.0,0.0,0.0,3.9852527726335802
32748,42.7038153407189,0.0,0.0,0.0,4.27038153407189
32749,48.9216463606056,0.0,0.0,0.0,4.89216463606056
32750,71.3343821762424,0.0,0.0,0.0,7.13343821762424
32751,38.1000562803942,0.0,0.0,0.0,3.81000562803942
32752,30.6579354141484,0.0,0.0,0.0,3.0657935414148403
32753,45.6444451850844,0.0,0.0,0.0,4.564444518508441
32754,27.5482903473505,0.0,0.0,0.0,2.75482903473505
32755,21.2494116716238,0.0,0.0,0.0,2.12494116716238
32756,17.7154340678198,0.0,0.0,0.0,1.77154340678198
32757,14.0475973392236,0.0,0.0,0.0,1.40475973392236
32758,18.2052973040804,0.0,0.0,0.0,1.8205297304080401
